n_estimators,max_depth,min_samples_split,min_samples_leaf,max_features,max_samples,mae_gen_0,mae_gen_1,mae_gen_2,mae_gen_3,mae_gen_4,mae_gen_5,mae_gen_6,mae_gen_7,mae_gen_8,mae_gen_9,final_mae,time
50,50,2,1,0.4,0.4,116.48299999999999,35.410999999999994,40.674,32.372,62.474000000000004,25.32,29.060000000000002,24.293999999999997,22.27,19.412,40.776999999999994,0.04127226352691651
50,None,2,1,0.4,0.4,115.48899999999999,35.399,41.099000000000004,32.59,61.86200000000001,25.312,28.279999999999994,24.345000000000002,22.718,19.457,40.6551,0.04112787246704101
100,10,2,1,0.4,0.4,116.003,35.071000000000005,41.228,32.31699999999999,61.862,25.624000000000002,28.366000000000003,23.357,22.548,19.029,40.540499999999994,0.08189458847045898
100,30,2,1,0.4,0.4,114.13199999999999,35.185,41.896,32.509,62.145999999999994,25.371000000000002,28.195,23.869999999999997,22.330000000000002,18.932000000000002,40.456599999999995,0.08470546960830688
100,50,2,1,0.4,0.4,116.51199999999999,35.013999999999996,41.815999999999995,31.694,61.202999999999996,25.144,28.150000000000006,23.392999999999997,22.329,19.024,40.427899999999994,0.0842487621307373
100,None,2,1,0.4,0.4,115.04,35.374,41.137,32.067,60.709,25.186,28.407999999999998,23.636,22.432,18.962000000000003,40.295100000000005,0.08469486236572266
10,10,4,1,0.4,0.4,117.88400000000001,38.419,42.399,34.870999999999995,64.373,28.098000000000003,30.242,28.018,25.014,22.182999999999996,43.150099999999995,0.010788922309875488
10,30,4,1,0.4,0.4,122.52699999999997,38.757000000000005,42.111,32.903000000000006,63.870000000000005,28.22,31.697000000000003,27.356,25.327,21.313,43.408100000000005,0.010956814289093017
10,50,4,1,0.4,0.4,119.91299999999998,38.992000000000004,42.108999999999995,34.326,64.233,27.905,30.859999999999996,27.000999999999998,25.147000000000002,21.663,43.21489999999999,0.01083228349685669
10,None,4,1,0.4,0.4,117.17,37.576,42.71399999999999,33.732,65.299,27.824,29.742,27.174,25.903,21.754,42.8888,0.01076984167098999
30,10,4,1,0.4,0.4,119.386,36.629,41.449,33.571,63.212,26.579,30.002000000000002,25.244,23.982000000000003,20.35,42.040400000000005,0.026974046230316163
30,30,4,1,0.4,0.4,117.80999999999999,37.64300000000001,42.927,32.613,63.74899999999999,26.775,29.960999999999995,25.590000000000003,23.874000000000002,20.623000000000005,42.1565,0.02698969602584839
30,50,4,1,0.4,0.4,117.06800000000003,36.914,42.146,34.942,63.443999999999996,27.106,29.836000000000002,24.717000000000002,24.538,20.122999999999998,42.0834,0.02699456214904785
30,None,4,1,0.4,0.4,114.92800000000003,36.897000000000006,41.101000000000006,33.598,63.263,26.839,29.939,25.142999999999997,23.843,20.042,41.55930000000001,0.02699502944946289
50,10,4,1,0.4,0.4,116.24100000000001,36.638999999999996,42.18399999999999,33.018,62.374,26.596999999999998,29.394,24.717,23.611,20.160000000000004,41.4935,0.04309544324874878
50,30,4,1,0.4,0.4,115.583,36.531000000000006,42.246,33.937,62.263,26.637,29.524,25.18,23.907,19.944,41.5752,0.04302326440811157
50,50,4,1,0.4,0.4,116.10499999999998,36.416,42.17100000000001,32.936,63.028000000000006,26.45,29.296,24.363999999999997,23.958,20.023000000000003,41.4747,0.042882742881774905
50,None,4,1,0.4,0.4,114.71599999999998,36.647000000000006,41.774,33.151,61.227999999999994,26.531,29.288,25.45,23.618999999999993,20.325,41.27289999999999,0.04324405193328858
100,10,4,1,0.4,0.4,116.845,36.451,42.15,33.208,61.553,26.301,29.522,24.363999999999997,23.706,19.769,41.386900000000004,0.08329638481140136
100,30,4,1,0.4,0.4,116.20300000000002,36.59499999999999,41.896,33.135,61.836,26.305,29.482999999999997,23.929000000000002,24.076999999999998,20.008999999999997,41.3468,0.08313822269439697
100,50,4,1,0.4,0.4,116.56899999999999,36.922000000000004,42.839000000000006,32.62500000000001,62.94000000000001,26.208,29.061,24.567,23.974,19.927,41.5632,0.08327732324600219
100,None,4,1,0.4,0.4,116.941,36.513999999999996,41.526,32.56399999999999,62.301,26.314,29.064,24.345000000000006,23.549,20.124000000000002,41.3242,0.08358040571212769
10,10,6,1,0.4,0.4,115.49099999999999,40.854000000000006,43.92499999999999,36.875,62.827,29.242,30.963,26.428000000000004,27.27,22.989,43.6864,0.010650389194488526
10,30,6,1,0.4,0.4,117.75699999999999,38.089,42.617,33.794999999999995,65.57300000000001,29.888000000000005,33.267,28.514999999999997,28.656,22.000000000000004,44.015699999999995,0.01058565616607666
10,50,6,1,0.4,0.4,122.61599999999999,37.894000000000005,44.278999999999996,36.512,65.337,29.884000000000004,31.575,27.083,26.663,22.377000000000002,44.422000000000004,0.010728142261505126
10,None,6,1,0.4,0.4,118.64600000000003,39.086,45.05200000000001,35.79100000000001,64.56400000000001,28.653,32.864000000000004,26.137999999999998,26.476999999999997,23.097,44.03680000000001,0.01064551591873169
30,10,6,1,0.4,0.4,117.859,38.062,43.510000000000005,35.19499999999999,64.07,28.160999999999994,31.249000000000002,25.808000000000003,25.045,21.380000000000003,43.0339,0.02649616003036499
30,30,6,1,0.4,0.4,115.98700000000001,38.26100000000001,43.784000000000006,33.607,63.507999999999996,28.53,31.012,26.037,25.688,21.583000000000002,42.7997,0.026345937252044677
30,50,6,1,0.4,0.4,118.04400000000001,38.726,43.77499999999999,35.704,62.475,28.267999999999994,31.056,26.368000000000002,25.613999999999997,21.793,43.1823,0.026557641029357912
30,None,6,1,0.4,0.4,118.497,37.513999999999996,43.501999999999995,34.13099999999999,63.69,28.588,30.958,25.747000000000003,25.821999999999996,22.043,43.0492,0.026639010906219483
50,10,6,1,0.4,0.4,119.005,38.563,43.056,34.848,64.959,27.860000000000003,31.456,25.684999999999995,25.506999999999998,21.346,43.2285,0.04223163843154907
50,30,6,1,0.4,0.4,116.027,37.921,43.324,34.522,64.264,28.214999999999996,31.344000000000005,25.663,25.608000000000004,21.142000000000003,42.803,0.042166168689727786
50,50,6,1,0.4,0.4,116.84599999999998,37.721999999999994,44.10199999999999,34.165,62.512,28.452999999999996,30.787,25.983999999999998,25.442999999999998,21.468,42.7482,0.042254271507263186
50,None,6,1,0.4,0.4,117.59100000000001,37.665,43.351,34.227,63.075,28.031,31.136000000000003,25.766000000000002,25.307000000000002,21.619,42.7768,0.042383127212524414
100,10,6,1,0.4,0.4,116.98700000000001,37.525999999999996,43.574,34.153000000000006,62.68699999999999,27.939,30.808999999999997,24.86,24.937,21.083,42.455499999999994,0.0816050934791565
100,30,6,1,0.4,0.4,115.93699999999998,37.13700000000001,42.827999999999996,34.599999999999994,63.311,27.976999999999997,30.860000000000003,25.217000000000002,24.991,21.238000000000003,42.4096,0.08165688991546631
100,50,6,1,0.4,0.4,116.08399999999999,37.909,43.443000000000005,34.11899999999999,63.24699999999999,27.880000000000003,30.691000000000003,25.618000000000006,25.530000000000005,21.215000000000003,42.5736,0.08164461612701417
100,None,6,1,0.4,0.4,116.95500000000001,37.891000000000005,43.649,34.36600000000001,63.403999999999996,27.977000000000004,31.023000000000003,25.532000000000004,25.221,21.241,42.7259,0.082269606590271
10,10,8,1,0.4,0.4,120.92199999999998,39.551,43.763999999999996,37.075,67.194,31.354999999999997,33.47,29.579999999999995,28.374000000000002,24.137999999999998,45.5423,0.010609898567199707
10,30,8,1,0.4,0.4,117.369,39.635,46.614,38.36999999999999,65.096,31.034000000000002,33.057,29.264,27.964,24.053,45.245599999999996,0.01057734489440918
10,50,8,1,0.4,0.4,119.828,40.13,44.178000000000004,36.772999999999996,66.34700000000001,32.426,33.094,28.948999999999995,27.341,23.924,45.299,0.010612735748291016
10,None,8,1,0.4,0.4,121.931,41.245999999999995,46.31099999999999,36.910000000000004,63.226,31.925,33.78099999999999,29.449,27.803999999999995,23.137000000000004,45.571999999999996,0.010785260200500489
30,10,8,1,0.4,0.4,118.91,38.923,44.935,37.30899999999999,65.643,30.901,31.977999999999998,28.073999999999995,26.551,22.719,44.5943,0.026167230606079103
30,30,8,1,0.4,0.4,119.65300000000002,39.222,45.33200000000001,35.721999999999994,63.371,30.302999999999997,32.78,27.708,27.327999999999996,23.151,44.457,0.025246822834014894
30,50,8,1,0.4,0.4,118.226,40.354000000000006,44.498999999999995,36.492000000000004,66.801,30.399999999999995,32.269,28.106000000000005,27.445999999999998,23.031,44.76240000000001,0.02583709716796875
30,None,8,1,0.4,0.4,118.155,38.634,45.150999999999996,35.996,66.01599999999999,29.953000000000003,32.331999999999994,27.453000000000003,27.060999999999996,22.331000000000007,44.30819999999999,0.026084158420562744
50,10,8,1,0.4,0.4,119.77700000000002,39.553999999999995,44.718,36.147,64.19300000000001,29.992,32.295,26.611,27.24,22.674,44.320100000000004,0.04155864715576172
50,30,8,1,0.4,0.4,120.09200000000003,38.656000000000006,44.799,36.251000000000005,65.06800000000001,30.126000000000005,32.550000000000004,26.921999999999997,26.407,22.106,44.297700000000006,0.042243337631225585
50,50,8,1,0.4,0.4,118.91799999999998,39.465999999999994,45.267,35.836,63.90400000000001,29.869999999999997,32.535000000000004,27.266999999999996,26.531,22.719,44.2313,0.045043857097625734
50,None,8,1,0.4,0.4,117.18400000000001,39.248,45.549,35.836,64.766,30.042,31.720999999999997,27.256,26.706,22.374000000000002,44.068200000000004,0.041316115856170656
100,10,8,1,0.4,0.4,118.31599999999999,38.826,44.918,36.261,63.652,29.992,31.994,26.351999999999997,26.516000000000002,22.796999999999997,43.9624,0.08196447849273682
100,30,8,1,0.4,0.4,118.57300000000001,38.511,44.646,35.784,65.37699999999998,30.108999999999998,31.731,26.830000000000002,26.662999999999993,22.224999999999998,44.0449,0.08020516633987426
100,50,8,1,0.4,0.4,118.75699999999998,38.738,44.56400000000001,36.001000000000005,64.80000000000001,29.873,32.077,26.767000000000003,26.964999999999996,22.418,44.096,0.07998175144195557
100,None,8,1,0.4,0.4,117.478,38.89200000000001,44.884,35.771,64.704,29.973000000000003,31.653000000000002,27.182,26.659,22.4,43.9596,0.08047606229782105
10,10,2,2,0.4,0.4,119.024,40.118,43.5,34.219,63.770999999999994,29.963,33.073,27.672000000000004,27.190000000000005,23.161,44.1691,0.01060269832611084
10,30,2,2,0.4,0.4,115.01999999999998,40.557,45.239000000000004,36.628,63.758,29.167,34.05800000000001,28.15,27.627999999999997,23.117999999999995,44.3323,0.010781748294830322
10,50,2,2,0.4,0.4,123.88000000000002,38.41799999999999,44.50600000000001,35.638999999999996,64.204,30.162,32.237,29.167,26.706,23.039,44.7958,0.010583925247192382
10,None,2,2,0.4,0.4,117.93700000000001,39.366,44.74999999999999,35.51100000000001,62.86900000000001,29.199,34.00600000000001,27.144,26.359,22.429,43.957,0.010637195110321044
30,10,2,2,0.4,0.4,116.80200000000002,38.799,44.946999999999996,34.783,62.688,28.141,31.741000000000003,26.627,25.919,21.497000000000003,43.1944,0.02652869701385498
30,30,2,2,0.4,0.4,114.74599999999998,38.44,45.007,35.119,64.32900000000001,27.990999999999996,31.205000000000002,25.669999999999998,25.627999999999997,21.745,42.98799999999999,0.026582865715026854
30,50,2,2,0.4,0.4,115.98499999999999,38.067,44.833000000000006,34.461,63.581999999999994,27.558000000000003,31.363999999999997,26.521000000000004,26.282999999999998,21.589000000000002,43.0243,0.026352508068084715
30,None,2,2,0.4,0.4,116.52100000000003,38.894999999999996,44.487,34.768,64.05799999999999,28.060000000000002,33.092999999999996,26.662,26.218,21.046,43.3808,0.02652825355529785
50,10,2,2,0.4,0.4,118.204,37.915000000000006,43.062,34.50600000000001,64.168,27.744999999999997,31.561,26.240999999999996,25.766,21.149,43.03170000000001,0.04239684343338013
50,30,2,2,0.4,0.4,116.293,37.852000000000004,44.72599999999999,35.111,63.14999999999999,27.71,31.115999999999996,26.192,25.718,21.862000000000002,42.973,0.04241555213928223
50,50,2,2,0.4,0.4,117.44800000000001,38.556000000000004,45.45,35.1,62.970000000000006,27.705000000000002,31.639,26.002,25.425,21.424,43.1719,0.042115199565887454
50,None,2,2,0.4,0.4,116.05300000000003,38.649,44.523999999999994,34.263999999999996,63.361000000000004,27.676,31.857,25.526999999999994,25.576,21.283,42.877,0.042427008152008054
100,10,2,2,0.4,0.4,117.1,37.997,44.172,34.327999999999996,63.388999999999996,27.590000000000003,31.311,25.469,25.274,21.441,42.8071,0.08170641422271728
100,30,2,2,0.4,0.4,116.098,38.284000000000006,44.876,34.787,63.458000000000006,27.516,31.822999999999997,25.759999999999998,25.503999999999998,21.148000000000003,42.92540000000001,0.08139527559280396
100,50,2,2,0.4,0.4,116.92700000000002,38.312000000000005,44.473,35.046,63.324,27.360000000000003,31.130999999999993,25.544,25.169,21.014000000000003,42.83,0.08166718006134033
100,None,2,2,0.4,0.4,117.10799999999999,38.303999999999995,44.32000000000001,35.196999999999996,63.02900000000001,27.415999999999997,31.363999999999997,25.814000000000004,25.21,21.171,42.893299999999996,0.08209922075271607
10,10,4,2,0.4,0.4,118.13200000000002,38.952,44.861999999999995,36.798,66.493,28.824,33.144999999999996,29.702000000000005,27.906,23.029000000000003,44.7843,0.010579061508178712
10,30,4,2,0.4,0.4,120.17199999999998,39.03500000000001,45.426,37.068,63.684000000000005,28.224,34.275,27.841999999999995,27.146000000000004,22.242,44.5114,0.010576527118682861
10,50,4,2,0.4,0.4,118.23000000000002,41.194,43.937999999999995,36.207,67.635,28.580999999999996,32.867000000000004,26.467000000000002,27.083000000000006,21.973000000000003,44.417500000000004,0.010784091949462891
10,None,4,2,0.4,0.4,119.494,41.392,45.852,35.818000000000005,65.55799999999999,28.999000000000002,32.582,27.213,27.333,23.213,44.745400000000004,0.010590026378631592
30,10,4,2,0.4,0.4,117.88,38.041999999999994,43.251,35.123000000000005,63.504,27.453999999999997,31.801,25.883,25.754,21.507,43.0199,0.02647871494293213
30,30,4,2,0.4,0.4,116.585,38.438,44.542,35.478,63.21200000000001,28.277000000000005,32.164,26.058999999999997,25.65,21.102999999999998,43.1508,0.026305480003356932
30,50,4,2,0.4,0.4,117.124,38.218,44.49300000000001,35.038000000000004,63.98699999999999,27.745000000000005,32.592,26.750999999999998,25.866999999999997,22.183,43.3998,0.026444418430328367
30,None,4,2,0.4,0.4,116.90500000000002,38.639,44.56799999999999,34.656000000000006,63.689,28.306,32.263999999999996,25.630000000000003,25.305,21.54,43.150200000000005,0.026564676761627198
50,10,4,2,0.4,0.4,116.79,38.038,43.941,34.899,62.556999999999995,27.731,31.597999999999995,25.172,25.838,21.306000000000004,42.787,0.042156355381011965
50,30,4,2,0.4,0.4,116.676,38.567,44.087,36.3,63.25699999999999,27.756,32.614000000000004,26.544999999999998,25.488,21.538999999999998,43.2829,0.042218787670135496
50,50,4,2,0.4,0.4,116.79799999999997,38.336999999999996,44.172999999999995,34.666000000000004,64.28999999999999,27.774,31.836000000000002,25.653,25.554,21.426000000000002,43.05069999999999,0.042276060581207274
50,None,4,2,0.4,0.4,116.598,38.247,44.526,34.713,63.237,28.048000000000002,31.267000000000003,25.6,25.570999999999998,21.471999999999998,42.9279,0.04224663734436035
100,10,4,2,0.4,0.4,117.91300000000001,37.916999999999994,43.977999999999994,34.559999999999995,63.28799999999999,27.565000000000005,31.720999999999997,25.558,25.259000000000004,21.142999999999997,42.8902,0.08163742065429687
100,30,4,2,0.4,0.4,116.59400000000001,38.346999999999994,44.839999999999996,35.202000000000005,63.745000000000005,27.647,31.337,25.419,25.363,21.606,43.01,0.08157865047454833
100,50,4,2,0.4,0.4,118.45300000000002,37.818,43.87599999999999,34.384,63.42,27.601,31.500000000000007,25.789000000000005,25.444000000000006,21.235,42.952000000000005,0.0818624496459961
100,None,4,2,0.4,0.4,115.755,37.801,44.192,34.375,63.894999999999996,27.487000000000002,31.180999999999994,25.267999999999997,25.296,21.224,42.64739999999999,0.08340769290924072
10,10,6,2,0.4,0.4,118.85,39.357000000000006,46.81099999999999,36.364000000000004,64.34200000000001,30.190999999999995,35.046,28.120000000000005,27.003999999999998,23.329,44.9414,0.010965685844421386
10,30,6,2,0.4,0.4,119.787,38.63100000000001,44.878,36.45900000000001,65.64399999999999,30.051,33.739,29.6,27.591999999999995,23.356,44.973699999999994,0.01060222864151001
10,50,6,2,0.4,0.4,117.13700000000001,40.614000000000004,47.12,36.81,64.65,30.676,32.401999999999994,27.331,27.226,23.433,44.7399,0.010676896572113037
10,None,6,2,0.4,0.4,115.304,39.809000000000005,45.891,37.166000000000004,65.34599999999999,29.101,33.343999999999994,29.538,28.214999999999996,23.113,44.6827,0.010970489978790283
30,10,6,2,0.4,0.4,117.032,38.75099999999999,44.870000000000005,35.328,64.007,28.998,32.819,27.505000000000003,26.927999999999997,22.163,43.8401,0.026407256126403808
30,30,6,2,0.4,0.4,117.46999999999998,39.003,45.47099999999999,36.555,63.024,28.512,32.391000000000005,25.758999999999997,26.569,22.355999999999998,43.711,0.026685347557067873
30,50,6,2,0.4,0.4,116.45099999999998,39.193,44.961,36.391000000000005,63.297000000000004,28.875,32.129000000000005,27.792,26.423000000000002,22.35,43.7862,0.026631696224212645
30,None,6,2,0.4,0.4,120.26200000000001,39.07300000000001,45.058,35.62799999999999,64.26899999999999,29.258000000000003,33.102000000000004,27.288999999999998,26.887999999999998,22.286,44.3113,0.026638879776000976
50,10,6,2,0.4,0.4,117.874,38.739999999999995,44.476,35.246,65.54599999999999,28.769,32.16099999999999,26.683999999999997,26.625,22.155,43.8276,0.04257397413253784
50,30,6,2,0.4,0.4,118.96300000000001,38.918,44.585,35.647000000000006,64.162,28.429999999999996,32.257,26.578999999999997,26.365,21.868000000000002,43.7774,0.04181389570236206
50,50,6,2,0.4,0.4,118.23300000000002,39.106,45.416,35.831,63.878,28.232,31.959999999999997,27.190999999999995,26.141999999999996,21.965999999999998,43.7955,0.039749526977539064
50,None,6,2,0.4,0.4,117.92999999999998,38.638999999999996,44.897999999999996,34.31,63.884,28.709999999999997,32.394999999999996,26.672000000000004,26.881,21.932000000000002,43.625099999999996,0.042125515937805176
100,10,6,2,0.4,0.4,117.422,38.866,44.589,35.39900000000001,63.623000000000005,28.456,32.594,26.645,26.330000000000002,21.639999999999997,43.556400000000004,0.0811818265914917
100,30,6,2,0.4,0.4,116.27500000000002,38.97,44.711,35.388,63.347,28.143999999999995,32.394,26.471000000000004,25.928000000000004,21.804,43.343199999999996,0.08087544441223145
100,50,6,2,0.4,0.4,117.146,38.602,45.175,35.335,64.384,28.137,32.037,26.552999999999997,26.383,22.097,43.58489999999999,0.0810997724533081
100,None,6,2,0.4,0.4,117.252,38.952000000000005,44.117999999999995,35.37800000000001,65.334,28.32,31.976,26.209999999999997,26.415000000000003,21.742999999999995,43.5698,0.08132407426834107
10,10,8,2,0.4,0.4,116.878,41.635,45.913,36.846000000000004,66.586,31.293999999999993,34.742,28.759000000000004,28.188000000000006,24.089999999999996,45.4931,0.010397355556488037
10,30,8,2,0.4,0.4,121.33,39.866,47.062,38.555,63.201,31.840999999999998,34.337,30.153000000000002,29.552999999999997,24.415,46.0313,0.010644714832305908
10,50,8,2,0.4,0.4,117.583,41.686,44.825,37.721000000000004,68.319,31.766,36.361,29.083,28.97,24.05,46.0364,0.010298886299133302
10,None,8,2,0.4,0.4,119.756,39.926,46.40599999999999,38.31699999999999,67.316,31.241000000000003,34.56099999999999,28.072000000000003,29.143,23.601,45.83390000000001,0.010393319129943847
30,10,8,2,0.4,0.4,119.45599999999999,40.239999999999995,45.863,37.156000000000006,67.28800000000001,30.392000000000003,32.87500000000001,27.264,27.278000000000002,23.660000000000004,45.147200000000005,0.02581362009048462
30,30,8,2,0.4,0.4,119.963,39.51400000000001,45.38100000000001,36.620000000000005,66.55799999999999,30.462,32.618,27.701,27.655,22.915,44.9387,0.025874638557434083
30,50,8,2,0.4,0.4,119.973,40.568,46.291000000000004,37.364000000000004,64.821,30.406999999999993,33.17999999999999,27.157,27.560000000000002,22.751999999999995,45.0073,0.0256610107421875
30,None,8,2,0.4,0.4,117.381,39.895,45.992,36.861000000000004,65.212,30.333000000000006,33.532,28.137,27.845,22.442,44.763,0.02591594457626343
50,10,8,2,0.4,0.4,119.66699999999999,39.646,46.388999999999996,36.69599999999999,64.925,30.276,33.319,26.799,27.355,23.022000000000002,44.8094,0.04131190299987793
50,30,8,2,0.4,0.4,118.51999999999998,40.138999999999996,45.905000000000015,36.876000000000005,65.85799999999999,29.940999999999995,33.723,27.472,27.560000000000002,22.723999999999997,44.87179999999999,0.04104853868484497
50,50,8,2,0.4,0.4,118.26700000000001,39.113,45.841,36.094,66.222,30.311,33.307,27.342000000000002,27.433000000000003,22.398999999999997,44.63289999999999,0.04122265338897705
50,None,8,2,0.4,0.4,119.394,39.107000000000006,45.504999999999995,36.127,65.34599999999999,30.361,33.815,26.955000000000002,27.432,22.441,44.6483,0.041409099102020265
100,10,8,2,0.4,0.4,117.44199999999998,39.55399999999999,45.510000000000005,36.309000000000005,64.933,30.167,32.838,26.72,27.147000000000002,22.636000000000003,44.3256,0.07936306953430176
100,30,8,2,0.4,0.4,118.905,39.205,45.017,35.699,65.093,29.826,33.649,27.159000000000002,27.328999999999997,22.803000000000004,44.468500000000006,0.07992226600646973
100,50,8,2,0.4,0.4,118.60999999999999,39.502,45.818,36.052,64.453,30.203000000000003,33.470000000000006,27.346000000000004,27.195,22.355,44.5004,0.08159382820129395
100,None,8,2,0.4,0.4,118.471,39.54,45.807,36.33800000000001,64.431,29.824,33.247,27.113,27.368999999999993,22.641,44.4781,0.08006160974502563
10,10,2,4,0.4,0.4,121.999,42.696000000000005,49.761,39.985,69.687,35.311,36.782,32.661,30.906000000000006,24.999999999999996,48.47879999999999,0.010492093563079834
10,30,2,4,0.4,0.4,120.696,42.065999999999995,50.408,39.275999999999996,70.382,34.399,39.04,31.268,30.704999999999995,25.517,48.375699999999995,0.010355243682861328
10,50,2,4,0.4,0.4,121.78299999999999,42.940999999999995,48.948,38.57899999999999,69.511,34.706,36.867,32.605,31.163,26.038,48.314099999999996,0.010552749633789063
10,None,2,4,0.4,0.4,123.54,43.614000000000004,49.175999999999995,37.836,69.279,33.7,38.227999999999994,33.294,30.446000000000005,25.353,48.446600000000004,0.010298311710357666
30,10,2,4,0.4,0.4,119.721,42.45099999999999,49.827,37.741,65.422,33.321,38.294,29.992000000000008,29.913999999999998,24.492,47.1175,0.025613422393798827
30,30,2,4,0.4,0.4,119.03600000000002,42.54200000000001,49.72,37.681,67.72999999999999,33.879000000000005,37.573,30.151,30.249000000000002,25.080000000000005,47.3641,0.02548685550689697
30,50,2,4,0.4,0.4,123.38,42.513,49.291,37.971999999999994,68.74499999999999,33.95300000000001,37.455000000000005,30.228999999999996,29.482,24.668,47.7688,0.025711708068847657
30,None,2,4,0.4,0.4,122.69300000000001,41.582,49.279,38.340999999999994,66.586,33.315,36.793,31.344,29.942999999999994,24.6,47.4476,0.025852699279785157
50,10,2,4,0.4,0.4,120.08699999999999,41.371,49.150999999999996,37.427,67.16600000000001,33.494,36.862,30.035000000000004,29.380000000000003,24.506,46.947900000000004,0.04110431432723999
50,30,2,4,0.4,0.4,120.157,41.67900000000001,49.56000000000001,37.19699999999999,68.061,34.287,37.37599999999999,30.859999999999996,29.537999999999993,24.438,47.3153,0.04123872041702271
50,50,2,4,0.4,0.4,119.172,41.686,49.583999999999996,37.85,67.53800000000001,33.197,37.242,30.322000000000003,29.388999999999992,24.324999999999996,47.0305,0.04153777122497559
50,None,2,4,0.4,0.4,119.41600000000001,42.129000000000005,48.986000000000004,37.977,69.304,33.571000000000005,37.551,29.612000000000002,29.568,24.502000000000002,47.2616,0.04192682027816772
100,10,2,4,0.4,0.4,120.221,42.003,49.353,37.886,66.885,32.985,37.66,29.827999999999996,28.936,24.371,47.0128,0.08150755882263183
100,30,2,4,0.4,0.4,121.82599999999998,41.422,49.486000000000004,37.51,67.02900000000001,33.302,37.601,30.029000000000003,29.291000000000004,23.984999999999996,47.14810000000001,0.0824340295791626
100,50,2,4,0.4,0.4,120.321,42.094,49.129999999999995,37.70300000000001,66.02,32.963,37.53599999999999,30.5,29.072999999999997,24.355999999999998,46.9696,0.0811067771911621
100,None,2,4,0.4,0.4,119.66099999999999,41.767,49.063,38.083,66.34099999999998,33.486,36.806,29.657000000000004,29.165999999999997,24.472,46.850199999999994,0.08189052820205689
10,10,4,4,0.4,0.4,121.23200000000001,43.876999999999995,51.678999999999995,38.952000000000005,67.398,33.427,37.979,32.939,31.638000000000005,25.09,48.421099999999996,0.010865695476531982
10,30,4,4,0.4,0.4,120.62100000000001,43.266999999999996,50.04599999999999,38.94199999999999,66.112,33.756,37.63399999999999,31.929999999999996,29.946000000000005,26.195,47.8449,0.010625035762786865
10,50,4,4,0.4,0.4,118.27200000000002,43.107,49.584,37.158,70.607,34.425,37.967,30.932,30.642000000000003,25.561,47.8255,0.011160173416137696
10,None,4,4,0.4,0.4,123.429,43.259,49.074,38.547999999999995,67.79499999999999,33.68000000000001,38.602999999999994,33.769999999999996,30.317,25.649,48.4124,0.011906120777130127
30,10,4,4,0.4,0.4,120.84199999999998,41.60200000000001,48.649,38.94200000000001,67.99600000000001,33.953,38.633,30.276999999999997,30.026,24.547,47.5467,0.02840378999710083
30,30,4,4,0.4,0.4,120.55699999999999,42.01,49.986,37.21,67.692,32.757000000000005,37.540000000000006,30.434000000000005,29.521000000000004,24.749999999999996,47.2457,0.03159677505493164
30,50,4,4,0.4,0.4,119.50500000000002,42.001,49.08899999999999,38.00600000000001,66.923,33.855999999999995,36.926,30.546,29.437,24.512999999999998,47.080200000000005,0.0276253342628479
30,None,4,4,0.4,0.4,120.87100000000001,43.42,48.687,37.085,67.15299999999999,33.80900000000001,36.951,30.691999999999997,29.442,24.890000000000004,47.3,0.027418534755706787
50,10,4,4,0.4,0.4,118.56499999999998,41.76800000000001,50.138,38.082,66.949,33.239,36.718,29.46,29.824,24.024,46.8767,0.04853917121887207
