13834
26,75
39,98
30,93
40,53
83,56
59,25
75,19
61,20
100,35
97,62
16,43
28,46
49,12
25,36
12,84
88,51
66,10
49,86
74,52
97,59
95,67
50,34
14,54
68,92
56,24
31,45
61,60
96,62
61,64
61,30
81,99
81,90
24,100
99,83
80,15
66,74
97,87
93,43
64,65
80,22
48,88
20,32
78,83
41,55
53,92
77,65
48,93
26,34
54,16
67,34
18,76
65,44
11,12
14,18
90,53
36,14
54,20
40,77
80,53
80,23
62,79
55,85
63,18
56,48
55,45
97,16
10,53
95,39
78,58
48,26
68,89
10,20
51,54
12,65
63,76
94,78
94,36
49,77
98,83
13,82
86,33
51,35
29,77
82,25
33,48
92,54
22,71
78,32
51,82
92,28
61,17
65,61
20,75
28,70
52,10
18,93
25,28
66,92
87,59
83,64
23,16
28,51
11,68
28,41
81,92
66,78
93,94
64,85
40,35
15,21
76,60
59,99
31,89
50,94
79,47
19,61
50,22
98,42
84,12
44,84
92,97
55,63
26,46
43,16
45,84
78,86
77,74
11,78
100,51
35,23
81,20
45,99
75,11
14,42
31,75
98,81
66,89
14,92
56,31
18,19
15,16
53,13
72,90
10,98
48,13
64,76
99,51
52,74
19,27
54,88
17,30
25,42
27,75
52,61
11,35
34,61
56,15
73,40
41,82
43,94
35,10
92,13
51,70
65,78
34,61
80,35
34,36
31,59
42,96
85,25
91,90
72,32
85,33
89,39
100,93
94,43
21,82
17,76
29,26
45,22
91,78
58,52
24,15
75,23
99,95
79,39
30,99
85,11
78,54
84,24
72,44
21,67
16,69
56,90
60,95
20,67
94,34
18,33
42,35
97,53
55,65
39,24
83,34
20,28
77,99
71,92
20,46
68,38
24,60
45,34
24,13
71,57
88,69
95,78
83,94
61,51
55,45
38,20
85,97
42,87
86,32
51,79
90,28
43,11
68,36
84,13
100,57
31,64
10,94
38,63
79,12
21,90
100,35
50,84
65,27
40,57
81,37
46,52
30,98
21,52
67,33
30,88
65,52
50,13
59,51
70,94
18,39
89,85
100,50
23,38
79,33
71,34
23,63
89,59
67,44
52,24
52,34
30,20
95,37
20,91
20,13
79,91
99,100
95,45
22,56
65,75
61,43
79,36
72,99
43,41
36,52
46,79
20,21
43,56
89,72
65,51
47,100
44,86
40,90
46,93
93,66
48,48
31,53
27,97
82,88
76,20
11,32
83,78
42,22
16,56
52,95
12,12
13,39
88,66
45,42
53,44
97,69
64,46
36,32
62,42
57,64
20,37
30,31
87,19
17,23
64,70
49,71
18,86
87,37
96,89
13,47
100,65
54,58
40,49
12,27
87,35
92,37
70,79
98,79
15,73
20,87
23,36
81,72
73,19
97,85
44,50
35,68
89,33
75,50
78,97
50,48
24,89
19,53
31,60
24,43
73,89
59,52
99,64
45,11
89,14
49,51
21,51
17,38
32,44
15,20
12,14
39,62
44,48
99,65
82,46
81,38
40,72
46,38
99,21
47,52
62,55
96,16
16,62
16,42
27,71
64,28
91,73
58,93
25,55
40,80
64,74
45,70
76,36
71,53
65,81
82,73
91,92
96,18
28,30
20,73
39,98
54,36
56,99
12,46
22,79
14,22
64,52
26,13
17,32
76,73
92,91
60,22
71,99
42,76
37,21
57,89
85,72
39,50
97,29
100,67
10,42
100,84
95,58
87,26
48,88
62,19
26,11
25,85
45,87
37,97
21,64
90,57
63,22
88,18
18,39
69,64
84,65
40,70
13,43
29,38
16,56
61,70
77,51
11,57
74,44
63,45
78,87
90,100
81,61
79,48
78,20
58,70
100,90
30,75
34,58
31,96
11,90
16,97
54,98
21,46
21,61
95,77
52,34
14,73
36,15
37,96
67,39
51,24
59,100
56,36
60,19
63,79
11,14
35,29
98,32
89,24
76,98
27,42
68,40
78,17
14,90
68,73
23,63
31,73
60,44
42,12
98,68
88,63
92,77
87,41
64,38
65,33
85,51
66,40
16,64
66,56
84,87
97,100
11,88
98,98
97,43
31,36
25,63
57,30
29,48
22,56
34,78
63,95
77,95
79,25
50,72
63,19
52,50
76,63
87,84
11,96
54,25
80,36
47,40
11,28
94,59
77,77
75,38
44,80
34,99
