15
23,44
29,3
31,9
18,30
-20,37
28,7
33,-46
10,-15
-33,17
-33,39
23,36
-49,-12
-9,41
-35,46
0,19
-6,25
-5,7
43,7
7,-40
-45,-30
43,-10
-33,-31
33,46
-23,-17
-18,-19
-20,-43
-44,19
1,-39
16,-11
20,-31
42,-6
-17,28
-26,-26
-26,49
-42,-49
-17,-9
-36,-7
-20,16
-4,8
7,-43
50,-22
-40,-15
14,-19
22,24
-36,33
-40,43
-37,45
-15,42
-18,-46
28,-45
42,-50
-23,-12
36,35
39,33
-7,-6
-17,0
-28,-5
-15,16
-25,-22
-23,-29
40,-19
-44,-46
42,47
-15,8
-48,9
7,-6
-1,36
32,-46
12,9
-42,-26
1,44
11,15
-45,5
-7,-23
6,-38
15,-26
2,-6
3,26
-23,-7
-7,45
19,-24
30,36
-17,30
28,-25
-18,-41
-12,-20
-26,-17
-11,-35
42,-16
18,-32
40,21
-17,28
-7,-49
49,41
-39,35
24,4
18,-49
20,-27
50,-7
41,-33
2,-49
7,48
-18,-37
-20,46
-24,19
-6,6
10,33
-46,-49
-26,37
-43,6
-26,25
8,-17
-1,-4
37,11
-7,-11
-18,-46
-50,1
37,12
-17,-15
40,-27
-15,40
36,-1
46,20
-22,43
-18,41
-24,-42
-30,36
27,20
21,47
9,-46
-47,-19
-1,-47
4,-17
-18,-38
13,49
39,22
-7,28
1,40
-46,25
-10,24
-3,-37
10,11
-10,19
-41,-38
-17,-1
-9,34
35,-4
-22,-45
-50,19
-48,38
-37,-39
45,38
-6,21
-19,-45
28,-33
29,24
7,-29
32,-39
-11,3
32,-14
-41,-35
-6,-19
6,-15
-36,-6
-42,9
1,5
6,6
45,-17
-44,46
-35,45
16,20
33,-22
-23,7
45,-1
22,26
-14,-24
41,-28
36,20
22,-21
-41,6
14,12
-13,42
41,-23
33,-44
49,42
-27,39
-12,-20
21,17
28,28
-18,-13
-18,-4
-43,-22
-39,16
-24,-50
-1,-17
1,-21
6,-15
-23,26
17,22
-47,10
33,17
-43,43
-18,8
-23,3
-40,35
-12,21
23,19
-31,42
23,-40
2,-48
-19,42
3,-41
25,18
-44,35
-33,-5
31,28
-48,33
16,37
-38,2
6,22
14,-28
-22,23
3,-49
4,-33
7,20
36,16
46,-23
11,-8
45,12
-18,48
-8,-50
-21,49
-47,-12
28,12
33,19
31,2
14,31
-28,22
40,-20
44,2
-38,-5
-2,45
38,-29
49,-41
-41,-48
-13,-7
-9,-46
30,-26
15,-3
45,40
-9,-6
24,33
-28,10
23,33
36,0
36,10
45,-29
23,-25
6,3
-22,-8
39,32
-2,7
-12,18
-38,9
48,-42
-5,47
49,22
43,0
5,39
14,11
-45,-19
-7,-40
-35,-23
20,8
10,-27
6,-5
-28,-9
-13,-27
7,7
36,25
-3,-16
-13,-26
44,-32
24,-17
47,43
-9,-7
21,-26
1,-6
3,2
-39,14
-43,-28
46,50
-14,-2
-35,-9
12,3
40,37
-41,-38
22,-9
-8,7
33,34
