13403
71,15
34,71
46,61
15,11
37,62
55,12
87,95
10,22
18,28
21,63
94,73
63,94
38,30
80,84
33,54
19,84
30,77
50,84
46,61
48,96
33,11
62,39
59,80
14,58
51,37
44,73
33,100
53,39
85,15
18,92
77,92
65,100
71,38
87,60
32,62
63,73
40,26
97,38
68,83
42,36
58,18
26,17
91,77
20,65
69,100
18,34
67,99
84,31
27,88
97,49
44,86
44,11
11,90
59,66
90,89
38,78
54,53
89,28
83,42
85,12
37,28
86,22
61,60
32,36
92,79
41,58
27,72
84,100
78,29
77,56
95,60
100,66
86,97
10,42
100,75
80,35
18,84
31,19
30,92
62,77
18,52
98,64
91,73
42,52
69,83
27,54
94,67
44,80
33,77
87,73
54,42
15,67
40,37
98,28
74,16
20,81
54,84
50,17
20,17
67,57
91,98
11,55
85,55
87,68
92,42
53,40
81,17
52,30
85,49
28,31
80,93
21,43
51,20
99,89
55,49
87,18
84,62
92,46
95,71
15,37
40,92
80,50
16,47
41,94
52,16
51,21
47,57
72,98
51,68
65,21
25,35
73,86
59,63
63,67
91,30
40,42
99,40
84,59
87,28
62,67
32,48
39,80
44,90
29,44
10,80
27,15
80,30
38,54
46,82
70,49
73,43
53,14
40,97
20,80
19,58
34,78
25,56
100,29
27,87
13,63
36,24
15,48
92,51
61,82
36,82
56,23
45,80
62,51
57,34
17,99
79,21
22,100
92,64
16,14
73,22
10,29
83,30
86,96
72,17
42,56
47,59
56,28
37,23
38,22
97,45
30,44
53,98
30,35
44,53
28,52
53,79
89,37
25,83
18,82
28,90
18,65
97,79
95,40
66,84
81,14
16,51
39,60
15,30
66,51
18,98
81,71
33,87
19,65
15,94
93,80
58,33
65,57
17,62
89,50
72,63
72,87
41,96
85,47
69,24
34,65
28,65
17,42
57,41
18,25
60,69
64,18
35,36
38,39
56,64
10,62
90,48
61,19
98,56
37,30
60,22
93,65
76,39
97,55
54,29
22,66
49,46
18,46
87,33
20,79
39,39
85,64
90,74
60,67
11,23
89,82
55,70
44,32
92,58
82,91
69,82
14,97
60,61
55,70
15,45
32,80
44,66
64,14
29,12
47,97
98,80
10,89
59,99
69,15
97,83
13,58
41,63
54,91
47,77
19,69
30,22
80,60
74,28
68,72
58,78
43,32
73,35
87,32
72,65
18,25
75,54
99,70
55,46
48,23
60,33
27,64
28,64
43,24
43,89
37,43
85,73
42,45
82,43
68,17
27,77
71,49
38,55
46,84
22,41
63,42
46,37
23,13
46,64
99,47
33,85
80,63
28,98
13,54
57,72
33,28
45,69
40,49
23,77
75,30
67,69
80,66
59,54
82,15
76,64
49,54
23,51
18,33
58,21
97,76
20,23
26,67
35,83
36,62
54,11
14,27
90,61
69,91
20,76
87,20
52,33
69,53
44,80
58,63
55,83
62,49
38,24
74,73
43,36
76,50
17,51
75,67
34,98
47,16
75,13
28,17
99,44
94,15
28,24
68,80
33,43
18,32
13,18
37,34
37,53
49,97
70,23
27,82
34,48
49,49
33,16
92,62
59,88
27,24
90,95
76,33
43,32
85,100
25,55
75,47
20,83
42,10
60,65
67,44
63,51
91,31
47,16
97,81
60,91
84,81
38,44
24,55
57,58
66,74
24,67
35,85
77,48
15,87
55,62
27,27
62,30
41,77
60,25
61,61
60,26
25,71
91,66
96,75
92,100
81,23
54,71
58,54
71,56
36,88
74,47
48,22
34,40
28,76
27,32
74,11
13,38
90,73
76,80
26,86
23,80
73,37
93,43
87,13
46,25
51,65
75,12
51,38
80,90
21,81
29,74
34,84
56,49
25,49
57,18
17,97
34,26
81,79
36,16
93,32
84,57
41,42
38,97
40,59
34,16
31,65
12,39
83,89
40,21
47,29
82,60
77,77
86,65
80,88
11,38
33,78
73,26
90,10
11,87
30,25
94,88
29,65
83,93
77,10
24,51
49,83
46,88
26,54
15,27
27,48
41,79
76,77
47,25
46,92
33,50
78,88
18,73
90,23
49,67
71,73
60,46
42,85
90,93
96,51
72,43
87,44
54,65
27,55
57,35
41,80
81,79
22,26
64,15
48,73
49,18
37,48
70,96
75,41
