8646
76,12
91,79
54,42
53,55
78,65
61,33
48,91
96,33
59,90
43,53
64,28
41,60
82,88
18,49
89,27
69,69
68,74
44,85
81,88
32,45
31,74
20,78
42,55
100,93
34,39
53,61
57,100
92,80
44,46
34,57
67,33
28,94
74,37
14,95
59,77
23,39
44,32
47,23
96,14
34,93
97,77
57,61
80,23
45,93
61,39
24,20
91,29
50,75
23,35
88,11
30,66
96,97
53,61
61,76
43,26
85,76
59,57
13,12
34,39
42,54
76,91
38,78
26,66
96,93
61,93
88,39
34,11
76,26
78,23
56,33
100,83
83,60
71,14
75,98
89,62
59,75
37,24
34,58
34,44
53,91
87,34
37,28
67,18
99,46
74,95
51,56
16,98
11,52
88,70
100,83
34,99
53,73
83,13
86,100
86,35
96,99
63,82
100,67
43,73
27,28
70,41
59,66
97,31
19,96
22,70
75,81
72,85
88,90
58,89
29,97
68,41
82,17
62,92
49,34
38,93
14,14
24,40
32,16
81,17
94,91
78,11
71,51
16,96
16,23
100,79
38,45
64,94
66,71
98,23
59,24
88,13
14,20
50,90
43,12
37,42
14,76
95,11
53,40
68,73
63,32
12,80
81,35
55,22
57,21
44,82
33,43
28,46
33,34
58,37
66,25
34,40
12,84
100,18
42,51
46,89
55,64
98,74
60,69
16,64
18,72
63,93
76,95
89,96
80,75
88,12
61,60
76,66
38,45
53,57
71,52
61,52
32,91
77,25
19,85
82,60
42,26
95,65
89,78
75,49
74,79
45,97
45,20
74,20
45,82
31,49
79,44
99,19
93,82
13,53
67,50
98,98
56,85
23,82
84,20
50,28
85,40
99,41
38,16
10,92
76,61
74,98
33,28
82,36
63,15
58,91
87,54
22,30
37,58
75,31
39,73
74,71
76,35
95,78
58,28
64,98
23,20
50,35
13,63
29,62
60,68
69,82
85,51
74,65
74,25
18,31
38,95
23,82
76,62
69,98
72,78
23,25
94,81
97,79
18,26
59,12
60,28
15,77
39,85
15,20
32,43
54,41
83,45
33,29
54,89
70,49
60,18
78,23
60,51
19,31
91,62
38,44
48,52
100,97
96,49
55,74
79,73
55,52
71,45
48,96
42,42
20,55
26,21
45,42
85,96
74,11
22,11
79,87
88,24
39,39
43,72
24,68
76,61
28,76
86,50
46,38
65,18
11,86
27,35
18,91
94,20
72,39
59,46
41,16
29,19
92,68
62,20
98,35
50,18
63,95
44,28
53,30
50,23
61,87
91,83
48,62
21,21
13,46
62,60
96,65
96,68
