-250
-50,-48
14,50
-36,-18
-25,-20
-28,43
28,-31
-47,-28
9,-41
-9,17
2,19
-8,-44
11,6
-39,25
49,-21
15,18
36,-16
48,-41
-38,25
45,27
6,-30
22,47
15,-5
-44,-1
9,-17
48,-6
7,-37
-9,-46
22,28
-39,13
16,-12
44,8
-18,25
-6,3
-2,33
-5,4
25,44
27,4
-28,-28
34,26
23,-12
11,27
-31,-13
-18,35
-8,16
14,41
45,3
28,2
-48,25
-5,-48
43,48
11,35
-44,-26
13,-27
31,23
33,-19
-18,23
-21,15
-24,-14
23,-17
16,24
7,-26
-31,-31
3,37
-42,-24
21,21
-37,1
-13,41
-17,7
21,28
-15,35
5,21
32,-43
-27,12
30,-42
-24,-22
8,-30
10,-44
32,-30
46,29
24,46
46,25
-25,10
6,-25
-6,-35
15,-18
50,-32
-3,49
-37,-7
45,-29
33,-20
24,44
-38,27
42,-33
-11,-5
-18,17
-35,50
-6,-38
-20,15
-39,19
-40,-9
-46,-46
-12,2
-27,16
25,13
18,41
19,3
-31,37
-38,-44
-18,13
24,-21
-38,-5
1,11
-49,0
34,-33
-22,48
11,34
10,47
-37,44
-4,-16
-34,38
2,33
-18,7
-28,22
-31,39
-42,0
-7,-6
-20,19
-48,-48
15,38
50,-17
45,10
-17,-4
-35,46
45,37
28,39
35,22
26,48
25,-42
47,-24
-35,-38
-28,-39
3,-21
46,48
-42,18
-33,49
43,44
19,27
13,-42
-37,-7
43,18
-28,6
11,49
7,39
-2,37
-22,-43
-35,33
36,30
9,-20
4,-42
-32,-8
-32,48
-30,12
21,-40
34,2
-29,-9
-35,50
-13,-50
-30,-30
-43,-42
48,-8
43,-6
-16,44
-28,-28
-14,-4
31,-22
-31,-10
27,28
38,-5
20,46
-40,-9
29,4
49,50
20,20
18,25
25,20
33,-14
48,-49
-13,28
8,45
10,-17
37,-14
-25,-11
-34,11
-8,0
49,-38
-45,35
2,18
-41,-37
-28,25
10,27
-48,-30
17,-16
17,-15
4,23
-43,46
35,-11
-11,17
-32,38
10,24
-8,24
-12,3
48,29
-18,30
-27,-6
37,15
29,41
42,22
-24,-39
35,5
29,-2
-23,27
-2,22
-28,-36
-44,22
17,13
-6,-27
33,-15
-41,-12
38,-19
3,47
-3,30
-27,-31
-8,44
38,48
-10,7
6,40
16,-38
38,-35
-18,27
-27,-41
-37,-49
-26,36
-20,5
-38,12
30,30
40,-29
-30,-17
-27,40
-47,30
33,40
-22,-25
-18,-46
43,-49
-33,-26
25,33
31,9
-7,-10
-19,-23
-30,30
16,4
-45,-40
-27,-13
-3,15
26,-32
-10,33
-4,-36
-11,26
34,0
26,41
25,-31
4,-7
46,2
37,-49
-41,-38
-10,26
-41,-7
-49,13
-30,-10
11,-18
39,21
9,21
17,16
6,-15
-47,22
-17,7
45,-33
20,-3
-39,-37
-48,-37
20,28
-7,45
23,-2
-37,1
45,28
11,-39
-47,14
-21,50
26,29
48,16
46,-40
-19,38
32,-43
-29,-13
26,42
-16,-33
-2,20
-31,34
-33,-14
18,-30
-21,-30
2,-29
-45,26
-48,13
13,26
4,15
-36,43
39,-1
-50,27
20,-5
-45,42
-6,-14
1,-50
-32,40
-30,-29
-7,-12
-16,-37
-39,29
23,-39
-37,42
0,47
2,-20
32,-25
4,-2
46,14
-16,44
-37,28
3,-34
-36,-16
-17,-31
20,-39
0,22
-40,5
46,-19
-48,-37
-28,-9
49,39
-44,-36
-20,-40
-44,41
47,39
-50,30
28,-38
-47,26
38,-35
-17,5
2,15
-5,7
1,39
7,-50
-9,-22
-46,-13
37,-1
20,22
37,-11
-25,36
-30,13
-37,-1
32,-9
-7,-15
40,28
-26,-26
37,33
18,48
-6,-44
-43,33
10,-28
24,-27
8,22
5,35
-46,26
-10,11
-49,-19
32,-31
-20,-34
-32,-24
9,14
2,12
49,-43
42,3
40,34
-45,-31
39,29
37,-13
14,-2
-32,48
-1,-47
47,50
5,12
7,24
24,-38
-20,-20
3,-35
49,-6
12,-26
-10,18
-41,17
19,-28
46,-2
-50,-3
-38,-6
2,9
38,16
33,46
-15,-41
30,2
-42,-41
-30,-15
44,-2
-45,-49
14,17
-37,27
26,18
24,-36
-20,44
-11,-29
-20,-19
9,46
16,-11
46,38
-37,-17
46,30
23,-26
10,4
26,-39
-14,-20
21,-17
-14,46
19,-1
26,-13
21,-36
-4,29
39,-45
21,8
1,-19
21,-33
9,-13
-10,44
45,-22
-22,-22
40,-5
44,-39
-4,31
32,-16
-34,32
-44,39
-15,-43
-42,43
-50,46
-34,-39
50,-18
47,15
30,28
37,27
28,-22
-48,-13
-34,-44
44,-25
41,-17
4,-18
30,-19
2,10
26,39
33,34
-10,35
-29,13
-23,12
-43,-21
-26,42
20,39
32,-32
-14,34
-4,-23
-28,11
-24,17
-16,14
38,-9
-25,3
-7,-38
-48,12
-44,34
-18,19
28,-37
-35,33
36,-30
-37,34
-6,-15
-18,-46
-25,33
9,23
-18,-28
