2881
66,36
78,88
32,12
43,62
87,42
84,18
47,65
28,93
86,57
60,19
81,23
21,78
96,49
42,41
60,22
47,65
92,28
98,35
72,92
59,50
70,87
21,86
88,13
11,45
29,100
41,53
24,81
54,61
90,63
75,36
45,26
99,12
69,92
28,27
68,37
80,86
100,16
26,96
99,14
13,50
44,49
61,86
14,87
90,83
74,38
97,50
31,58
21,63
25,73
13,84
43,73
97,94
97,43
78,52
45,11
31,47
88,44
92,49
19,86
25,79
52,91
65,23
41,55
18,41
34,99
57,93
17,90
53,69
78,39
44,87
84,49
77,53
14,51
79,89
75,33
46,63
47,95
23,78
43,56
64,86
57,29
81,71
92,79
32,66
61,73
93,25
78,51
28,27
86,31
62,59
61,20
52,63
38,34
55,83
98,32
46,63
64,87
53,25
55,80
66,28
