-74
9,33
-47,-23
39,19
-22,47
47,-37
1,36
-50,-18
35,-7
28,29
4,39
34,-21
-35,14
-28,48
-19,-46
14,24
28,-8
24,-13
35,38
21,47
13,-49
-4,-35
47,-49
35,-29
50,-20
-23,6
-44,-21
9,38
27,-24
-3,44
27,-3
8,-11
-33,-32
3,25
-50,26
7,6
18,-40
2,-19
-21,-33
-37,-24
-9,20
-25,-6
-10,24
12,39
-49,-32
-30,42
-1,-29
11,-36
7,-10
48,10
-50,16
-25,33
6,47
-7,35
34,6
-12,46
-30,-39
-30,-50
21,-9
3,4
32,31
45,48
-43,-15
9,17
37,32
-22,46
-20,-1
-48,32
-2,34
-5,11
-18,-43
-6,-35
29,40
-38,3
-8,-47
-49,46
-4,-10
-40,2
5,-29
-3,3
1,33
-35,18
-46,-4
16,-13
-28,17
13,29
-46,40
13,-38
33,-35
-27,19
31,43
-26,11
-32,26
3,7
-5,13
-32,24
32,-14
9,-27
-47,12
21,-1
45,-40
-3,42
11,12
-28,28
6,-34
26,43
-42,42
2,19
9,-13
48,13
-39,23
38,39
-8,26
8,-11
30,19
28,-17
37,27
24,-11
-46,14
-22,-19
-20,50
-38,5
14,2
-29,-14
49,-40
-1,-30
-31,1
-40,-42
-48,-35
-29,2
-21,1
2,17
-37,30
42,-1
-6,-47
13,11
-8,18
-12,19
-40,34
6,14
47,-37
-1,-43
-24,-16
30,26
25,24
-20,-42
43,-42
35,-42
18,-5
-45,3
2,21
10,-48
38,-26
42,48
2,21
-20,21
-41,42
-14,-22
27,32
35,31
-33,-35
20,-50
-29,4
28,19
9,-1
36,-28
-21,45
-9,-43
47,-7
-21,-8
-10,39
9,-31
-31,-30
-29,4
5,-13
-10,-32
-27,4
-17,23
-5,-7
21,43
-49,17
-12,8
-12,22
-16,-50
-35,36
-12,-3
-2,20
42,28
-3,-48
18,-9
26,-4
49,30
-35,44
-50,15
-28,22
-19,-43
25,28
28,31
-39,31
13,4
13,6
47,45
-4,46
4,-16
-6,41
30,-2
24,35
49,-43
25,-9
31,3
49,3
28,42
50,48
-2,-7
39,48
-32,-49
41,34
-7,40
-8,7
-39,26
-49,-3
32,-17
50,7
-16,24
-41,-39
-26,-17
-43,-48
25,-49
-25,5
31,-26
-35,16
-18,10
-28,13
-5,5
50,24
26,48
-22,-29
2,34
40,28
45,13
2,-14
23,17
9,44
-37,-26
-30,-39
35,16
-10,24
25,-29
-16,-11
24,40
-43,34
23,20
-6,-10
-18,20
3,20
-36,-14
-18,7
13,-22
-21,26
-15,28
-36,-16
-12,43
-28,-49
-31,-17
35,18
47,35
-47,-40
21,-19
-36,-49
33,46
46,-28
42,42
-23,-15
47,32
-3,-20
-41,49
-46,-21
-20,49
13,25
1,28
-40,-38
-34,3
-3,50
42,49
-29,0
24,44
36,-13
-32,4
-17,-31
-33,-12
38,-12
48,-26
-50,-28
-39,27
9,2
12,-11
-44,-49
27,-21
13,2
-50,-30
-13,-44
-32,16
-25,15
3,-28
-17,2
-7,-33
16,27
-30,6
13,-35
-5,-19
18,-37
-8,-46
21,-43
30,44
-48,-41
-49,35
50,-22
-10,-10
45,-17
41,-49
49,42
-42,-11
28,32
-8,16
-17,6
-28,-16
-40,-29
-36,45
28,-17
6,1
46,25
21,14
25,41
32,-34
27,44
20,15
-34,-43
1,-35
34,44
-50,38
-47,-10
47,-11
11,-16
-16,24
-47,-5
-36,3
-35,37
-10,-41
-27,-13
-43,-1
-12,21
25,46
-8,6
42,-10
11,-44
-35,-1
24,-26
-5,32
39,24
-40,-25
-24,19
-8,-40
8,16
38,23
14,10
-18,-42
46,32
-46,21
-28,2
29,3
-18,-49
8,3
-4,5
28,-29
-38,-38
-10,26
-9,45
-47,-45
38,8
-15,11
-45,-39
37,-40
-26,-8
-49,-4
-40,-22
9,-6
14,46
-15,-9
45,27
18,-28
-14,30
13,7
-17,7
15,-12
49,-23
34,32
-16,0
42,-28
-28,-6
30,20
42,-17
-16,38
43,-31
40,49
38,-14
-45,36
-23,29
7,6
-41,17
36,13
-23,-24
47,36
-25,-40
-20,45
-13,-27
8,18
-32,35
-20,-16
21,44
20,-11
43,32
35,29
-47,23
6,-24
-22,-33
5,-39
-2,-48
40,47
32,-27
-36,-28
2,37
3,5
46,-34
-1,23
49,-35
-17,17
-26,3
-41,29
-27,19
-2,50
-9,38
44,-39
11,32
31,2
21,-43
-44,-13
-36,-44
-37,-29
-7,-2
16,15
49,4
14,6
-44,7
43,20
-19,-17
-19,6
-5,39
33,-37
-21,32
16,-10
-15,-23
50,-11
-4,22
28,20
-8,36
35,16
22,-2
-19,43
-18,20
-8,-3
-31,8
30,-34
-37,-12
20,-32
-25,42
-17,-26
38,46
-8,37
24,-47
-30,-31
37,7
8,-49
-46,45
-41,-20
47,-22
1,34
49,-30
49,-1
39,3
49,4
35,12
-50,-25
24,-27
-26,25
38,-46
36,-21
-36,-12
27,16
-48,-48
-1,7
9,-21
