2768
63,26
99,59
90,12
16,17
47,97
65,52
69,48
93,36
22,86
53,23
47,45
13,46
39,48
57,60
49,78
25,67
31,77
11,92
43,34
64,54
88,47
87,77
85,36
85,81
46,76
39,16
49,69
89,97
23,11
83,63
80,51
22,25
100,72
45,79
93,60
40,56
39,66
78,74
32,59
34,40
30,25
53,38
88,99
13,18
38,14
63,59
71,51
77,52
83,13
38,68
31,14
52,72
55,53
100,38
60,56
29,32
90,96
24,39
13,23
90,30
71,35
17,28
17,84
14,56
66,28
63,71
97,82
44,79
20,69
37,10
47,99
27,32
92,21
99,40
22,79
28,83
11,53
93,68
21,28
79,85
88,93
42,53
12,26
30,64
90,90
96,14
43,85
95,18
40,94
80,85
46,38
94,10
80,88
79,31
52,46
64,39
34,91
95,97
55,29
26,85
